"","x"
"3657",5.22085961411165
"3658",34.4576734531369
"3659",17.7509226879796
"3660",0
"3661",55.3411119095835
"3662",18.7950946108019
"3663",0
"3664",0
"3665",1.04417192282233
"3666",3.13251576846699
"3667",0
"3668",0
"3669",0
"3670",0
"3671",0
"3672",0
"3673",9.39754730540097
"3674",0
"3675",2.08834384564466
"3676",0
"3677",0
"3678",0
"3679",0
"3680",0
"3681",0
"3682",0
"3683",26.1042980705583
"3684",2.08834384564466
"3685",0
"3686",0
"3687",0
"3688",0
"3689",0
"3690",0
"3691",0
"3692",0
"3693",15.662578842335
"3694",0
"3695",0
"3696",0
"3697",0
"3698",0
"3699",0
"3700",0
"3701",0
"3702",0
"3703",0
"3704",38.6343611444262
"3705",0
"3706",0
"3707",0
"3708",0
"3709",0
"3710",0
"3711",0
"3712",0
"3713",0
"3714",0
"3715",0
"3716",0
"3717",0
"3718",0
"3719",1.04417192282233
"3720",0
"3721",0
"3722",0
"3723",0
"3724",0
"3725",0
"3726",0
"3727",0
"3728",0
"3729",0
"3730",10.4417192282233
"3731",0
"3732",0
"3733",0
"3734",0
"3735",81.4454099801418
"3736",0
"3737",0
"3738",0
"3739",0
"3740",0
"3741",10.4417192282233
"3742",5.22085961411165
"3743",39.6785330672486
"3744",0
"3745",0
"3746",0
"3747",0
"3748",0
"3749",0
"3750",0
"3751",0
"3752",0
"3753",0
"3754",0
"3755",0
"3756",0
"3757",0
"3758",0
"3759",0
"3760",0
"3761",0
"3762",0
"3763",0
"3764",0
"3765",0
"3766",0
"3767",0
"3768",0
"3769",0
"3770",0
"3771",0
"3772",50.1202522954719
"3773",0
"3774",10.4417192282233
"3775",0
"3776",0
"3777",0
"3778",0
"3779",0
"3780",0
"3781",0
"3782",0
"3783",0
"3784",0
"3785",0
"3786",0
"3787",0
"3788",0
"3789",0
"3790",0
"3791",0
"3792",0
"3793",0
"3794",0
"3795",0
"3796",0
"3797",0
"3798",0
"3799",135.742349966903
"3800",0
"3801",0
"3802",0
"3803",106.505536127878
"3804",30.2809857618476
"3805",1.04417192282233
"3806",30.2809857618476
"3807",43.8552207585379
"3808",27.1484699933806
"3809",9.39754730540097
"3810",0
"3811",0
"3812",0
"3813",12.530063073868
"3814",0
"3815",0
"3816",7.30920345975631
"3817",2.08834384564466
"3818",26.1042980705583
"3819",0
"3820",0
"3821",0
"3822",0
"3823",0
"3824",0
"3825",0
"3826",0
"3827",27.1484699933806
"3828",0
"3829",0
"3830",0
"3831",0
"3832",0
"3833",0
"3834",0
"3835",0
"3836",0
"3837",0
"3838",0
"3839",1.04417192282233
"3840",0
"3841",5.22085961411165
"3842",0
"3843",0
"3844",0
"3845",0
"3846",7.30920345975631
"3847",0
"3848",34.4576734531369
"3849",7.30920345975631
"3850",67.8711749834515
"3851",0
"3852",0
"3853",0
"3854",0
"3855",40.7227049900709
"3856",0
"3857",0
"3858",0
"3859",0
"3860",0
"3861",0
"3862",0
"3863",0
"3864",0
"3865",125.30063073868
"3866",6.26503153693398
"3867",0
"3868",1.04417192282233
"3869",0
"3870",0
"3871",0
"3872",0
"3873",0
"3874",0
"3875",0
"3876",49.0760803726495
"3877",0
"3878",8.35337538257864
"3879",0
"3880",0
"3881",49.0760803726495
"3882",0
"3883",0
"3884",0
"3885",0
"3886",0
"3887",0
"3888",0
"3889",0
"3890",0
"3891",0
"3892",4.17668769128932
"3893",0
"3894",0
"3895",0
"3896",0
"3897",0
"3898",0
"3899",0
"3900",0
"3901",0
"3902",0
"3903",0
"3904",0
"3905",0
"3906",0
"3907",0
"3908",0
"3909",0
"3910",0
"3911",0
"3912",0
"3913",0
"3914",27.1484699933806
"3915",0
"3916",0
"3917",0
"3918",156.62578842335
"3919",0
"3920",0
"3921",0
"3922",0
"3923",0
"3924",0
"3925",0
"3926",24.0159542249136
"3927",0
"3928",0
"3929",0
"3930",0
"3931",0
"3932",0
"3933",0
"3934",0
"3935",0
"3936",0
"3937",0
"3938",0
"3939",8.35337538257864
"3940",11.4858911510456
"3941",44.8993926813602
"3942",0
"3943",8.35337538257864
"3944",5.22085961411165
"3945",2.08834384564466
"3946",0
"3947",0
"3948",22.9717823020913
"3949",0
"3950",0
"3951",13.5742349966903
"3952",19.8392665336243
"3953",13.5742349966903
"3954",0
"3955",382.166923752973
"3956",0
"3957",19.8392665336243
"3958",18.7950946108019
"3959",0
"3960",108.593879973522
"3961",0
"3962",3.13251576846699
"3963",1.04417192282233
"3964",2.08834384564466
"3965",0
"3966",0
"3967",0
"3968",0
"3969",1.04417192282233
"3970",0
"3971",0
"3972",0
"3973",0
"3974",33.4135015303146
"3975",0
"3976",0
"3977",0
"3978",0
"3979",0
"3980",0
"3981",0
"3982",0
"3983",2.08834384564466
"3984",2.08834384564466
"3985",0
"3986",1.04417192282233
"3987",0
"3988",13.5742349966903
"3989",0
"3990",0
"3991",0
"3992",0
"3993",0
"3994",2.08834384564466
"3995",106.505536127878
"3996",2.08834384564466
"3997",0
"3998",0
"3999",0
"4000",0
"4001",0
"4002",0
"4003",0
"4004",0
"4005",0
"4006",0
"4007",0
"4008",0
"4009",0
"4010",0
"4011",1.04417192282233
"4012",0
"4013",0
"4014",0
"4015",0
"4016",0
"4017",0
"4018",0
"4019",4.17668769128932
"4020",0
"4021",17.7509226879796
"4022",0
"4023",0
"4024",0
"4025",0
"4026",3.13251576846699
"4027",0
"4028",0
"4029",0
"4030",0
"4031",0
"4032",18.7950946108019
"4033",0
"4034",0
"4035",0
"4036",0
"4037",0
"4038",0
"4039",0
"4040",0
"4041",0
"4042",0
"4043",0
"4044",0
"4045",0
"4046",1.04417192282233
"4047",0
"4048",0
"4049",0
"4050",0
"4051",0
"4052",0
"4053",2.08834384564466
"4054",0
"4055",15.662578842335
"4056",0
"4057",1.04417192282233
"4058",0
"4059",0
"4060",0
"4061",0
"4062",0
"4063",0
"4064",0
"4065",0
"4066",0
"4067",0
"4068",0
"4069",0
"4070",5.22085961411165
"4071",0
"4072",0
"4073",0
"4074",0
"4075",0
"4076",0
"4077",0
"4078",0
"4079",0
"4080",0
"4081",0
"4082",0
"4083",0
"4084",0
"4085",0
"4086",0
"4087",0
"4088",0
"4089",0
"4090",42.8110488357155
"4091",0
"4092",62.6503153693398
"4093",0
"4094",2.08834384564466
"4095",3.13251576846699
"4096",0
"4097",54.2969399867612
"4098",0
"4099",0
"4100",14.6184069195126
"4101",36.5460172987816
"4102",12.530063073868
"4103",69.9595188290961
"4104",0
"4105",0
"4106",0
"4107",0
"4108",0
"4109",0
"4110",0
"4111",0
"4112",0
"4113",0
"4114",0
"4115",0
"4116",0
"4117",0
"4118",0
"4119",0
"4120",0
"4121",0
"4122",0
"4123",0
"4124",0
"4125",1.04417192282233
"4126",0
"4127",0
"4128",0
"4129",0
"4130",0
"4131",0
"4132",0
"4133",3.13251576846699
"4134",0
"4135",0
"4136",7.30920345975631
"4137",0
"4138",13.5742349966903
"4139",0
"4140",0
"4141",0
"4142",8.35337538257864
"4143",2.08834384564466
"4144",0
"4145",0
"4146",0
"4147",0
"4148",32.3693296074922
"4149",0
"4150",0
"4151",0
"4152",0
"4153",0
"4154",0
"4155",0
"4156",0
"4157",0
"4158",0
"4159",0
"4160",0
"4161",0
"4162",0
"4163",0
"4164",2.08834384564466
"4165",0
"4166",0
"4167",17.7509226879796
"4168",0
"4169",0
"4170",0
"4171",0
"4172",0
"4173",84.5779257486088
"4174",0
"4175",0
"4176",0
"4177",0
"4178",0
"4179",0
"4180",0
"4181",0
"4182",0
"4183",0
"4184",1.04417192282233
"4185",0
"4186",0
"4187",1.04417192282233
"4188",0
"4189",0
"4190",0
"4191",0
"4192",0
"4193",0
"4194",0
"4195",15.662578842335
"4196",0
"4197",0
"4198",0
"4199",0
"4200",0
"4201",0
"4202",0
"4203",0
"4204",0
"4205",0
"4206",0
"4207",0
"4208",0
"4209",0
"4210",9.39754730540097
"4211",0
"4212",0
"4213",0
"4214",0
"4215",6.26503153693398
"4216",0
"4217",0
"4218",0
"4219",0
"4220",0
"4221",0
"4222",0
"4223",7.30920345975631
"4224",0
"4225",11.4858911510456
"4226",0
"4227",0
"4228",0
"4229",0
"4230",0
"4231",0
"4232",0
"4233",0
"4234",0
"4235",0
"4236",0
"4237",0
"4238",0
"4239",0
"4240",0
"4241",0
"4242",0
"4243",0
"4244",0
"4245",0
"4246",42.8110488357155
"4247",4.17668769128932
"4248",6.26503153693398
"4249",0
"4250",9.39754730540097
"4251",0
"4252",0
"4253",12.530063073868
"4254",0
"4255",16.7067507651573
"4256",0
"4257",0
"4258",0
"4259",0
"4260",1.04417192282233
"4261",0
"4262",0
"4263",0
"4264",43.8552207585379
"4265",0
"4266",0
"4267",0
"4268",0
"4269",0
"4270",0
"4271",0
"4272",3.13251576846699
"4273",0
"4274",0
"4275",0
"4276",0
"4277",0
"4278",0
"4279",0
"4280",0
"4281",0
"4282",0
"4283",0
"4284",0
"4285",0
"4286",0
"4287",0
"4288",0
"4289",2.08834384564466
"4290",0
"4291",0
"4292",0
"4293",0
"4294",0
"4295",0
"4296",0
"4297",0
"4298",0
"4299",3.13251576846699
"4300",0
"4301",0
"4302",0
"4303",0
"4304",0
"4305",0
"4306",0
"4307",0
"4308",20.8834384564466
"4309",0
"4310",0
"4311",5.22085961411165
"4312",0
"4313",0
"4314",0
"4315",0
"4316",0
"4317",0
"4318",0
"4319",0
"4320",0
"4321",0
"4322",0
"4323",0
"4324",0
"4325",0
"4326",2.08834384564466
"4327",0
"4328",0
"4329",0
"4330",0
"4331",0
"4332",0
"4333",0
"4334",0
"4335",0
"4336",0
"4337",3.13251576846699
"4338",0
"4339",0
"4340",1.04417192282233
"4341",8.35337538257864
"4342",0
"4343",0
"4344",0
"4345",0
"4346",0
"4347",0
"4348",0
"4349",0
"4350",0
"4351",0
"4352",0
"4353",0
"4354",0
"4355",0
"4356",0
"4357",0
"4358",0
"4359",0
"4360",0
"4361",0
"4362",0
"4363",0
"4364",7.30920345975631
"4365",0
"4366",0
"4367",0
"4368",0
"4369",0
"4370",0
"4371",0
"4372",0
"4373",0
"4374",0
"4375",0
"4376",0
"4377",0
"4378",0
"4379",0
"4380",0
"4381",0
"4382",0
"4383",0
"4384",3.13251576846699
"4385",0
"4386",0
"4387",0
"4388",0
"4389",0
"4390",0
"4391",0
"4392",0
"4393",0
"4394",0
"4395",0
"4396",0
"4397",0
"4398",15.662578842335
"4399",1.04417192282233
"4400",0
"4401",0
"4402",0
"4403",0
"4404",0
"4405",0
"4406",1.04417192282233
"4407",0
"4408",0
"4409",0
"4410",0
"4411",0
"4412",10.4417192282233
"4413",3.13251576846699
"4414",3.13251576846699
"4415",0
"4416",0
"4417",0
"4418",12.530063073868
"4419",0
"4420",0
"4421",0
"4422",0
"4423",0
"4424",0
"4425",0
"4426",0
"4427",0
"4428",0
"4429",0
"4430",0
"4431",0
"4432",0
"4433",0
"4434",0
"4435",0
"4436",0
"4437",0
"4438",0
"4439",0
"4440",0
"4441",0
"4442",0
"4443",0
"4444",0
"4445",0
"4446",0
"4447",0
"4448",0
"4449",0
"4450",0
"4451",0
"4452",0
"4453",0
"4454",0
"4455",0
"4456",0
"4457",2.08834384564466
"4458",0
"4459",0
"4460",0
"4461",0
"4462",0
"4463",0
"4464",0
"4465",0
"4466",0
"4467",0
"4468",0
"4469",0
"4470",0
"4471",0
"4472",0
"4473",0
"4474",0
"4475",0
"4476",0
"4477",0
"4478",0
"4479",0
"4480",0
"4481",0
"4482",0
"4483",1.04417192282233
"4484",0
"4485",0
"4486",0
"4487",0
"4488",0
"4489",0
"4490",2.08834384564466
"4491",0
"4492",0
"4493",0
"4494",0
"4495",0
"4496",0
"4497",0
"4498",0
"4499",0
"4500",0
"4501",0
"4502",0
"4503",0
"4504",0
"4505",0
"4506",0
"4507",0
"4508",0
"4509",0
"4510",0
"4511",0
"4512",7.30920345975631
"4513",0
"4514",0
"4515",0
"4516",0
"4517",0
"4518",0
"4519",0
"4520",0
"4521",0
"4522",0
"4523",0
"4524",0
"4525",0
"4526",0
"4527",0
"4528",0
"4529",0
"4530",0
"4531",0
"4532",0
"4533",0
"4534",0
"4535",0
"4536",0
"4537",0
"4538",0
"4539",0
"4540",0
"4541",0
"4542",0
"4543",0
"4544",0
"4545",0
"4546",0
"4547",0
"4548",0
"4549",0
"4550",0
"4551",0
"4552",0
"4553",0
"4554",0
"4555",0
"4556",0
"4557",2.08834384564466
"4558",0
"4559",0
"4560",0
"4561",0
"4562",0
"4563",0
"4564",0
"4565",0
"4566",0
"4567",0
"4568",0
"4569",0
"4570",0
"4571",0
"4572",0
"4573",0
"4574",0
"4575",0
"4576",0
"4577",0
"4578",0
"4579",0
"4580",0
"4581",0
"4582",0
"4583",0
"4584",0
"4585",0
"4586",0
"4587",0
"4588",0
"4589",0
"4590",0
"4591",0
"4592",0
"4593",0
"4594",0
"4595",0
"4596",0
"4597",0
"4598",0
"4599",0
"4600",0
"4601",0
"4602",0
"4603",0
"4604",0
"4605",0
"4606",0
"4607",0
"4608",0
"4609",0
"4610",0
"4611",0
"4612",0
"4613",0
"4614",0
"4615",0
"4616",0
"4617",0
"4618",0
"4619",0
"4620",0
"4621",0
"4622",0
"4623",0
"4624",0
"4625",0
"4626",0
"4627",0
"4628",0
"4629",0
"4630",0
"4631",0
"4632",0
"4633",0
"4634",0
"4635",0
"4636",0
"4637",0
"4638",0
"4639",0
"4640",0
"4641",0
"4642",0
"4643",0
"4644",0
"4645",0
"4646",0
"4647",0
"4648",0
"4649",0
"4650",0
"4651",0
"4652",0
"4653",0
"4654",0
"4655",0
"4656",0
"4657",0
"4658",0
"4659",0
"4660",0
"4661",0
"4662",0
"4663",0
"4664",0
"4665",0
"4666",0
"4667",0
"4668",0
"4669",0
"4670",0
"4671",0
"4672",0
"4673",0
"4674",0
"4675",0
"4676",0
"4677",0
"4678",0
"4679",0
"4680",0
"4681",0
"4682",0
"4683",0
"4684",1909.79044684204
"4685",1380.39528197112
"4686",1623.68733998872
"4687",1163.20752202408
"4688",2232.43957099414
"4689",1620.55482422026
"4690",2086.25550179902
"4691",612.928918696708
"4692",1447.22228503175
"4693",883.369446707692
"4694",1325.05417006154
"4695",1327.14251390718
"4696",61.6061434465175
"4697",672.446718297581
"4698",725.69948636152
"4699",140.963209581015
"4700",1198.70936740004
"4701",1233.16704085317
"4702",592.045480240261
"4703",626.503153693398
"4704",1311.47993506485
"4705",928.268839389052
"4706",1550.59530539116
"4707",760.157159814657
"4708",974.212403993234
"4709",359.195141450882
"4710",514.776757951409
"4711",892.766994013092
"4712",552.366947173013
"4713",875.016071325113
"4714",296.544826081542
"4715",364.416001064993
"4716",564.897010246881
"4717",207.790212641644
"4718",683.932609448626
"4719",1164.2516939469
"4720",300.721513772831
"4721",1534.93272654883
"4722",1409.63209581015
"4723",448.993926813602
"4724",1234.21121277599
"4725",414.536253360465
"4726",772.687222888525
"4727",1344.89343659516
"4728",810.277412110128
"4729",1243.6087600814
"4730",901.120369395671
"4731",749.715440586433
"4732",1262.4038546922
"4733",486.584116035206
"4734",643.209904458556
"4735",686.020953294271
"4736",552.366947173013
"4737",126.344802661502
"4738",87.7104415170758
"4739",897.987853627204
"4740",584.736276780505
"4741",1332.36337352129
"4742",1384.57196966241
"4743",977.344919761701
"4744",714.213595210474
"4745",896.943681704382
"4746",774.775566734169
"4747",297.588998004364
"4748",486.584116035206
"4749",684.976781371449
"4750",760.157159814657
"4751",471.965709115693
"4752",631.72401330751
"4753",840.558397871976
"4754",398.87367451813
"4755",669.314202529114
"4756",577.427073320749
"4757",750.759612509256
"4758",497.025835263429
"4759",630.679841384688
"4760",15.662578842335
"4761",205.701868795999
"4762",465.700677578759
"4763",537.7485402535
"4764",792.526489422149
"4765",312.207404923877
"4766",296.544826081542
"4767",331.002499534679
"4768",635.900700998799
"4769",831.160850566575
"4770",355.018453759592
"4771",151.404928809238
"4772",855.176804791489
"4773",1023.28848436588
"4774",226.585307252446
"4775",565.941182169703
"4776",833.24919441222
"4777",560.720322555591
"4778",19.8392665336243
"4779",807.144896341661
"4780",592.045480240261
"4781",282.970591084852
"4782",841.602569794798
"4783",93.9754730540097
"4784",323.693296074922
"4785",442.728895276668
"4786",479.27491257545
"4787",694.37432867685
"4788",92.9313011311874
"4789",821.763303261174
"4790",261.042980705583
"4791",728.832002129987
"4792",253.733777245826
"4793",316.384092615166
"4794",205.701868795999
"4795",479.27491257545
"4796",428.110488357155
"4797",485.539944112384
"4798",264.17549647405
"4799",143.051553426659
"4800",587.868792548972
"4801",22.9717823020913
"4802",515.820929874231
"4803",664.093342915002
"4804",218.231931869867
"4805",687.065125217093
"4806",33.4135015303146
"4807",566.985354092525
"4808",37.5901892216039
"4809",757.02464404619
"4810",981.521607452991
"4811",769.554707120058
"4812",821.763303261174
"4813",581.603761012038
"4814",435.419691816912
"4815",831.160850566575
"4816",941.843074385742
"4817",557.587806787124
"4818",934.533870925986
"4819",606.663887159774
"4820",308.030717232587
"4821",773.731394811347
"4822",174.376711111329
"4823",328.914155689034
"4824",179.597570725441
"4825",371.72520452475
"4826",323.693296074922
"4827",568.029526015348
"4828",290.279794544608
"4829",383.211095675795
"4830",950.196449768321
"4831",606.663887159774
"4832",327.869983766212
"4833",129.477318429969
"4834",490.760803726495
"4835",1220.6369777793
"4836",591.001308317439
"4837",0
"4838",231.806166866557
"4839",152.44910073206
"4840",311.163233001054
"4841",591.001308317439
"4842",351.885937991125
"4843",203.613524950354
"4844",0
"4845",152.44910073206
"4846",75.1803784432078
"4847",386.343611444262
"4848",84.5779257486088
"4849",392.608642981196
"4850",304.89820146412
"4851",75.1803784432078
"4852",559.676150632769
"4853",739.27372135821
"4854",704.816047905073
"4855",500.158351031896
"4856",607.708059082596
"4857",841.602569794798
"4858",150.360756886416
"4859",111.726395741989
"4860",432.287176048445
"4861",391.564471058374
"4862",593.089652163084
"4863",553.411119095835
"4864",1127.70567664812
"4865",210.922728410111
"4866",114.858911510456
"4867",450.038098736424
"4868",444.817239122313
"4869",4.17668769128932
"4870",521.041789488343
"4871",327.869983766212
"4872",49.0760803726495
"4873",372.769376447572
"4874",287.147278776141
"4875",112.770567664812
"4876",167.067507651573
"4877",109.638051896345
"4878",169.155851497218
"4879",487.628287958028
"4880",85.6220976714311
"4881",448.993926813602
"4882",370.681032601927
"4883",139.919037658192
"4884",559.676150632769
"4885",284.014763007674
"4886",617.105606387997
"4887",113.814739587634
"4888",483.451600266739
"4889",408.271221823531
"4890",599.354683700018
"4891",981.521607452991
"4892",373.813548370394
"4893",241.203714171958
"4894",240.159542249136
"4895",244.336229940425
"4896",702.727704059428
"4897",24.0159542249136
"4898",1201.8418831685
"4899",222.408619561156
"4900",238.071198403491
"4901",344.576734531369
"4902",217.187759947045
"4903",610.840574851063
"4904",142.007381503837
"4905",185.862602262375
"4906",64.7386592149845
"4907",1212.28360239673
"4908",900.076197472849
"4909",310.119061078232
"4910",708.992735596362
"4911",621.282294079287
"4912",656.784139455246
"4913",592.045480240261
"4914",478.230740652627
"4915",600.39885562284
"4916",341.444218762902
"4917",427.066316434333
"4918",654.695795609601
"4919",257.910464937116
"4920",450.038098736424
"4921",379.034407984506
"4922",57.4294557552282
"4923",338.311702994435
"4924",411.403737591998
"4925",25.0601261477359
"4926",634.856529075977
"4927",113.814739587634
"4928",312.207404923877
"4929",224.496963406801
"4930",127.388974584324
"4931",50.1202522954719
"4932",526.262649102454
"4933",302.809857618476
"4934",109.638051896345
"4935",292.368138390253
"4936",117.991427278923
"4937",67.8711749834515
"4938",524.17430525681
"4939",3.13251576846699
"4940",503.290866800363
"4941",694.37432867685
"4942",62.6503153693398
"4943",148.272413040771
"4944",353.97428183677
"4945",356.062625682415
"4946",402.006190286597
"4947",834.293366335042
"4948",148.272413040771
"4949",167.067507651573
"4950",280.882247239207
"4951",278.793903393562
"4952",22.9717823020913
"4953",49.0760803726495
"4954",183.77425841673
"4955",215.0994161014
"4956",52.2085961411165
"4957",61.6061434465175
"4958",30.2809857618476
"4959",494.937491417785
"4960",734.052861744098
"4961",704.816047905073
"4962",1171.56089740665
"4963",323.693296074922
"4964",83.5337538257864
"4965",699.595188290961
"4966",633.812357153155
"4967",538.792712176323
"4968",269.396356088161
"4969",591.001308317439
"4970",129.477318429969
"4971",359.195141450882
"4972",427.066316434333
"4973",340.40004684008
"4974",405.138706055064
"4975",198.392665336243
"4976",180.641742648263
"4977",441.684723353846
"4978",1119.35230126554
"4979",456.303130273358
"4980",298.633169927187
"4981",470.921537192871
"4982",301.765685695653
"4983",338.311702994435
"4984",290.279794544608
"4985",31.3251576846699
"4986",60.5619715236952
"4987",517.909273719876
"4988",228.67365109809
"4989",213.011072255755
"4990",0
"4991",98.1521607452991
"4992",7.30920345975631
"4993",210.922728410111
"4994",418.712941051755
"4995",554.455291018657
"4996",774.775566734169
"4997",176.465054956974
"4998",29.2368138390252
"4999",39.6785330672486
"5000",124.256458815857
"5001",22.9717823020913
"5002",232.85033878938
"5003",576.382901397926
"5004",217.187759947045
"5005",466.744849501582
"5006",46.9877365270049
"5007",231.806166866557
"5008",231.806166866557
"5009",602.487199468485
"5010",440.640551431023
"5011",1.04417192282233
"5012",63.6944872921622
"5013",185.862602262375
"5014",217.187759947045
"5015",123.212286893035
"5016",82.4895819029641
"5017",181.685914571085
"5018",1310.43576314202
"5019",698.551016368139
"5020",382.166923752973
"5021",806.100724418839
"5022",572.206213706637
"5023",303.854029541298
"5024",498.070007186252
"5025",645.2982483042
"5026",482.407428343917
"5027",833.24919441222
"5028",179.597570725441
"5029",364.416001064993
"5030",461.52398988747
"5031",680.800093680159
"5032",471.965709115693
"5033",311.163233001054
"5034",64.7386592149845
"5035",301.765685695653
"5036",480.319084498272
"5037",499.114179109074
"5038",231.806166866557
"5039",34.4576734531369
"5040",258.954636859938
"5041",76.2245503660301
"5042",0
"5043",121.12394304739
"5044",790.438145576504
"5045",376.946064138861
"5046",34.4576734531369
"5047",450.038098736424
"5048",267.308012242517
"5049",182.730086493908
"5050",0
"5051",471.965709115693
"5052",117.991427278923
"5053",112.770567664812
"5054",383.211095675795
"5055",76.2245503660301
"5056",503.290866800363
"5057",159.758304191817
"5058",52.2085961411165
"5059",123.212286893035
"5060",15.662578842335
"5061",2.08834384564466
"5062",65.7828311378068
"5063",313.251576846699
"5064",143.051553426659
"5065",323.693296074922
"5066",333.090843380323
"5067",120.079771124568
"5068",19.8392665336243
"5069",123.212286893035
"5070",155.581616500527
"5071",11.4858911510456
"5072",1.04417192282233
"5073",36.5460172987816
"5074",182.730086493908
"5075",91.8871292083651
"5076",122.168114970213
"5077",13.5742349966903
"5078",309.07488915541
"5079",142.007381503837
"5080",497.025835263429
"5081",329.958327611856
"5082",276.705559547918
"5083",84.5779257486088
"5084",233.894510712202
"5085",288.191450698963
"5086",268.352184165339
"5087",119.035599201746
"5088",1.04417192282233
"5089",30.2809857618476
"5090",24.0159542249136
"5091",321.604952229278
"5092",230.761994943735
"5093",1003.44921783226
"5094",488.672459880851
"5095",433.331347971267
"5096",105.461364205055
"5097",760.157159814657
"5098",521.041789488343
"5099",43.8552207585379
"5100",499.114179109074
"5101",98.1521607452991
"5102",105.461364205055
"5103",600.39885562284
"5104",82.4895819029641
"5105",465.700677578759
"5106",205.701868795999
"5107",90.8429572855427
"5108",27.1484699933806
"5109",44.8993926813602
"5110",22.9717823020913
"5111",16.7067507651573
"5112",0
"5113",369.636860679105
"5114",102.328848436588
"5115",102.328848436588
"5116",87.7104415170758
"5117",26.1042980705583
"5118",80.4012380573194
"5119",363.371829142171
"5120",581.603761012038
"5121",43.8552207585379
"5122",0
"5123",348.753422222658
"5124",266.263840319694
"5125",360.239313373704
"5126",355.018453759592
"5127",57.4294557552282
"5128",58.4736276780505
"5129",164.979163805928
"5130",620.238122156464
"5131",2.08834384564466
"5132",27.1484699933806
"5133",100.240504590944
"5134",179.597570725441
"5135",1.04417192282233
"5136",6.26503153693398
"5137",30.2809857618476
"5138",27.1484699933806
"5139",19.8392665336243
"5140",28.1926419162029
"5141",36.5460172987816
"5142",153.493272654883
"5143",0
"5144",44.8993926813602
"5145",4.17668769128932
"5146",323.693296074922
"5147",21.9276103792689
"5148",0
"5149",462.568161810292
"5150",0
"5151",45.9435646041825
"5152",0
"5153",466.744849501582
"5154",506.42338256883
"5155",722.566970593053
"5156",519.99761756552
"5157",72.0478626747408
"5158",183.77425841673
"5159",98.1521607452991
"5160",178.553398802619
"5161",206.746040718821
"5162",349.797594145481
"5163",356.062625682415
"5164",128.433146507147
"5165",117.991427278923
"5166",145.139897272304
"5167",61.6061434465175
"5168",179.597570725441
"5169",387.387783367085
"5170",150.360756886416
"5171",124.256458815857
"5172",60.5619715236952
"5173",65.7828311378068
"5174",476.142396806983
"5175",114.858911510456
"5176",0
"5177",175.420883034152
"5178",151.404928809238
"5179",40.7227049900709
"5180",88.7546134398981
"5181",175.420883034152
"5182",74.1362065203855
"5183",491.804975649318
"5184",10.4417192282233
"5185",88.7546134398981
"5186",147.228241117949
"5187",71.0036907519185
"5188",134.698178044081
"5189",247.468745708892
"5190",1.04417192282233
"5191",29.2368138390252
"5192",100.240504590944
"5193",0
"5194",168.111679574395
"5195",1.04417192282233
"5196",117.991427278923
"5197",304.89820146412
"5198",0
"5199",109.638051896345
"5200",9.39754730540097
"5201",58.4736276780505
"5202",235.982854557847
"5203",358.150969528059
"5204",34.4576734531369
"5205",57.4294557552282
"5206",280.882247239207
"5207",86.6662695942534
"5208",2.08834384564466
"5209",124.256458815857
"5210",50.1202522954719
"5211",0
"5212",0
"5213",57.4294557552282
"5214",527.306821025277
"5215",412.447909514821
"5216",171.244195342862
"5217",441.684723353846
"5218",96.0638168996544
"5219",598.310511777195
"5220",128.433146507147
"5221",389.476127212729
"5222",67.8711749834515
"5223",372.769376447572
"5224",5.22085961411165
"5225",187.950946108019
"5226",0
"5227",57.4294557552282
"5228",0
"5229",6.26503153693398
"5230",282.970591084852
"5231",25.0601261477359
"5232",51.1644242182942
"5233",89.7987853627204
"5234",196.304321490598
"5235",31.3251576846699
"5236",17.7509226879796
"5237",84.5779257486088
"5238",46.9877365270049
"5239",191.083461876486
"5240",111.726395741989
"5241",43.8552207585379
"5242",50.1202522954719
"5243",164.979163805928
"5244",156.62578842335
"5245",3.13251576846699
"5246",4.17668769128932
"5247",175.420883034152
"5248",88.7546134398981
"5249",8.35337538257864
"5250",1.04417192282233
"5251",63.6944872921622
"5252",73.0920345975631
"5253",4.17668769128932
"5254",60.5619715236952
"5255",1.04417192282233
"5256",41.7668769128932
"5257",5.22085961411165
"5258",11.4858911510456
"5259",229.717823020913
"5260",6.26503153693398
"5261",24.0159542249136
"5262",38.6343611444262
"5263",123.212286893035
"5264",5.22085961411165
"5265",51.1644242182942
"5266",62.6503153693398
"5267",1.04417192282233
"5268",26.1042980705583
"5269",62.6503153693398
"5270",182.730086493908
"5271",1.04417192282233
"5272",126.344802661502
"5273",35.5018453759592
"5274",40.7227049900709
"5275",101.284676513766
"5276",12.530063073868
"5277",14.6184069195126
"5278",26.1042980705583
"5279",373.813548370394
"5280",140.963209581015
"5281",73.0920345975631
"5282",194.215977644953
"5283",25.0601261477359
"5284",270.440528010984
"5285",179.597570725441
"5286",82.4895819029641
"5287",159.758304191817
"5288",37.5901892216039
"5289",272.528871856628
"5290",159.758304191817
"5291",127.388974584324
"5292",245.380401863248
"5293",102.328848436588
"5294",43.8552207585379
"5295",215.0994161014
"5296",21.9276103792689
"5297",0
"5298",24.0159542249136
"5299",78.3128942116748
"5300",81.4454099801418
"5301",105.461364205055
"5302",26.1042980705583
"5303",11.4858911510456
"5304",0
"5305",3.13251576846699
"5306",13.5742349966903
"5307",109.638051896345
"5308",71.0036907519185
"5309",54.2969399867612
